Air Date;Directed By;Episode;Episode Synopsis;Episode Title;Label - Filter Part 2;link;rating;runtime;Season;Written By;Filter - Chandler;Filter - Guests;Filter - Joey;Filter - Monica;Filter - Phoebe;Filter - Rachel;Filter - Ross;Average - Chandler;Average - Joey;Average - Monica;Average - Phoebe;Average - Rachel;Average - Ross;Ben Geller;Carol Willick;Chandler Bing;Charlie Wheeler;Emily Waltham;Frank Buffay Jr.;Gunther;Imdb Rating;Jack Geller;Janice Litman Goralnik;Joey Tribbiani;Judy Geller;Mike Hannigan;Monica Geller;Phoebe Buffay;Rachel Green;Richard Burke;Ross Geller;Susan Bunch;Us Views Millions
21/10/1999;Gary Halvorson;5;Rachel and Ross go to a judge to get their annulment, but they air too much dirty laundry. The judge decides they don't qualify for an annulment, so they go to Ross's lawyer for a divorce. Ross makes it pretty obvious that he still loves Rachel. Rachel reveals that it was her drunken idea to get married. Joey finds the keys to someone's Porsche. He decides to wait by the car until the owner shows up. He gets mistaken for the owner, and likes the attention he gets so much that even after the owner takes the car away, he keeps up the charade. Phoebe, Monica and Chandler take care of Frank and Alice's babies. Chandler gets a toy stuck in his throat and Monica takes him to the doctor. Phoebe has to take care of the babies by herself.;The One with Joey's Porsche;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTgwz6ocPCwwEAACdX;TV-PG;21 min;6;Perry Rein & Gigi McCreery;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,146418539;0;0;0;1;8,2;0;0;0,135884831;0;0;0,105337079;0,184691011;0,201193820;0;0,137289326;0;22,4
4/11/1999;David Schwimmer;6;"Chandler tries to get Joey to accept some money so he'll be able to get by for a few months without a roommate. Joey won't take it, but Chandler invents a game called ""Cups"" and lets Joey win the money. Later, Joey teaches Ross to play Cups, and loses all the money to him. While packing on Rachel's last night in the apartment, Phoebe's misguided advice leads Monica and Rachel to fighting. Ross doesn't want to help with the packing, so he says he has to take care of Ben. Since Monica can see into his apartment, he makes a ""fake Ben"" to fool her.";The One on the Last Night;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTMwcYjcPCwwEAACYp;TV-PG;21 min;6;Scott Silveri;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,221734358;0;0;0;0;8,5;0;0;0,193926089;0;0;0,205634834;0,160629345;0,144163922;0;0,073545554;0;23,6
11/11/1999;Gary Halvorson;7;"Rachel and Phoebe, new roommates, decide to run together in the park each day. Phoebe's weird running style embarrasses Rachel. Joey gets a beautiful new roommate (Janine) and struggles to avoid flirting with her. He thinks she's interested in him, so he seeks advice from Ross and Chandler on how they ""repel women."" Chandler cleans his and Monica's apartment, but afterwards can't remember where everything goes. He tries to keep Monica out of the apartment while he figures out what to do.";The One Where Phoebe Runs;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTPQfBXJuAuwEAACfm;TV-PG;21 min;6;Sherry Bilsing-Graham & Ellen Plummer;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,240416822;0;0;0;0;8,4;0;0;0,161518422;0;0;0,128023818;0,109043543;0,127279494;0;0,176032750;0;22,7
18/11/1999;Gary Halvorson;8;Phoebe visits Rachel at work and makes out with Kenny the copy boy, thinking it's Ralph Lauren. She tells Rachel, who gossips to her boss (Kim), who eventually becomes convinced that Rachel is having an affair with Ralph Lauren in order to get Kim's job. Ross goes too far when he whitens his teeth in preparation for a date with Hillary, Monica's co-worker. Chandler tries to convince Joey that he's letting Janine make him and the apartment too girly.;The One with Ross's Teeth;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbUGQurFKXCPQEAACtE;TV-PG;21 min;6;Story by : Andrew Reich & Ted CohenTeleplay by : Perry Rein & Gigi McCreery;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,147770219;0;0;0;0;8,5;0;0;0,180272109;0;0;0,121693122;0,094104308;0,211262283;0;0,097505669;0;22,1
25/11/1999;Kevin S. Bright;9;"For Thanksgiving, Janine invites Joey and Ross to hang out with her and her dancer friends, but they have to eat dinner at Monica's first. Mr. and Mrs. Geller come over as well, and Chandler finds out they don't like him because they think he does drugs; Ross once told them Chandler was smoking pot, in order to cover his own guilt; Monica reveals the truth, which leads to many more revelations. Rachel makes an English Trifle for dessert, but gets the recipe mixed up with a Shepard's Pie. Phoebe dreams about Mr. Geller and starts to see him differently... until another dream ends it for her.";The One Where Ross Got High;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTWwuPm6XCPQEAACmn;TV-PG;22 min;6;Gregory S. Malins;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,125931181;0;0;0;0;9,2;1;0;0,126285917;1;0;0,160340546;0,111032281;0,178786804;0;0,189074140;0;19,2
16/12/1999;Kevin S. Bright;10;"Janine gets highered to dance at the pre-taping of Dick Clark's New Year's Rockin' Eve; she invites Joey, Monica, and Ross to come along. This is a dream come true for Ross and Monica, but they have a hard time getting on camera, because they aren't as good as they think they are. Joey hopes to kiss Janine at ""fake midnight."" Rachel and Phoebe convince Chandler to help them search for the Christmas presents Monica is giving them.";The One with the Routine;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbUBgH21puAuwEAACnU;TV-PG;21 min;6;Brian Boyle;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,164296998;0;0;0;0;8,6;0;0;0,179699842;0;0;0,139415482;0,079383886;0,133886256;0;0,122037915;0;22,4
6/1/2000;Kevin S. Bright;11;"Rachel buys furniture from Pottery Barn, but tells Phoebe she got it at a flea market, because Phoebe hates Pottery Barn. The deception is complicated by the fact that Ross buys an identical table from Pottery Barn. Joey and Janine spend time with Monica and Chandler; Janine doesn't like hanging out with them, and hard feelings grow and grow until Joey and Janine break up and Janine moves out.";The One with the Apothecary Table;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbULQwSwMPCwwEAACi0;TV-PG;21 min;6;Story by : Zachary RosenblattTeleplay by : Brian Boyle;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,104477612;0;0;0;0;8,1;0;0;0,229921819;0;0;0,116915423;0,164179104;0,203980100;0;0,095238095;0;22,3
13/1/2000;Gary Halvorson;12;Ross gets a joke published in Playboy, but Chandler claims it's his. The girls are curious and peruse the Playboy to check out the women, and get into a discussion of which one of the three each would chose to date if they had to pick. Phoebe choses Rachel, which leads to competition and hurt feelings. Joey's cable and phone are disconnected because he couldn't pay. He takes a job as a waiter at the coffee house to earn some extra money. After closing the shop for an hour so he can go to an audition, he is fired. But Rachel tells Gunther to give Joey his job back, and of course Gunther complies.;The One with the Joke;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbUBgE9ScPCwwEAACgz;TV-PG;21 min;6;Story by : Shana Goldberg-MeehanTeleplay by : Andrew Reich & Ted Cohen;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,199352285;0;0;0;1;8,1;0;0;0,225620727;0;0;0,175962576;0,069449442;0,174883051;0;0,118387909;0;22,3
3/2/2000;Gary Halvorson;13;Joey gives all the pretty female customers free stuff at the coffee house, in order to get dates with them. Monica is sick and won't admit it. She tries to get Chandler interested in sex, but he's put off by her illness. Rachel's sister, Jill, shows up because she's been financially cut off and has to try to make it on her own. Rachel's worried that there's something developing between Ross and Jill, but somehow ends up actually encouraging Jill to ask Ross out.;The One with Rachel's Sister;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTlwqIspuAuwEAAClZ;TV-PG;21 min;6;Story by : Seth KurlandTeleplay by : Sherry Bilsing-Graham & Ellen Plummer;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,111904762;0;0;0;1;8,2;0;0;0,069841270;0;0;0,124603175;0,077777778;0,311111111;0;0,089682540;0;24,1
10/2/2000;Kevin S. Bright;14;Unable to handle the idea of Ross and Jill together, Rachel asks Ross to stop seeing Jill. Jill is upset and throws herself at Ross, attempting to use him to get back at Rachel. Chandler doesn't cry in sad movies... or for any other reason. The gang discovers that Ursula is making porn movies in Phoebe's name.;The One Where Chandler Can't Cry;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTRw2FpKXCPQEAACla;TV-PG;21 min;6;Andrew Reich & Ted Cohen;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,100507983;0;0;0;1;8,6;0;0;0,105587808;0;0;0,122641509;0,086719884;0,230043541;0;0,173802612;0;23,8
17/2/2000;Michael Lembeck;15;"News that Barry and Mindy are getting divorced gets the gang wondering what their lives would be like if Rachel married Barry; if Ross's wife Carol hadn't realized she was a lesbian; if Monica was still fat; if Joey was still on Days of Our Lifes; if Chandler had quit his data entry job to pursue writing; and if Phoebe was a stock broker:";The One That Could Have Been;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTbwdwt5uAuwEAACiW;TV-14;21 min;6;Gregory S. Malins & Adam ChaseDavid Crane & Marta Kauffman;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;1;1;0,128473475;0;0;0;0;8,5;0;0;0,179718513;0;0;0,145073981;0,157704800;0,161674486;0;0,172140022;0;20,7
17/2/2000;Michael Lembeck;16;In the continuation of the alternate reality: Ross and Carol have a threesome with Susan, but Ross feels left out. Phoebe goes stir-crazy in the hospital, and sneaks back to work, only to find our she's been fired, and promptly has another heart attack. Rachel spends the evening at Joey's, but gets drunk and sick, and passes out. Monica decides it's time to have sex with Dr. Roger, but he gets paged and leaves. Chandler and Monica decide to have a one-night stand, but afterwards Chandler convinces her to dump the doctor and be with him. Rachel, relieved that she didn't cheat on Barry, returns home and find Barry in bed with another woman... their neighbor's dog walker. She returns to the city to hook back up with Joey, but runs into Ross. They console each other on their bad marriages and Rachel helps Ross realize that Carol is a lesbian. Phoebe goes back to singing at the coffee house.;The One That Could Have Been;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTMweH0MPCwwEAACYs;TV-14;21 min;6;Gregory S. Malins & Adam ChaseDavid Crane & Marta Kauffman;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;1;0,179822710;0;0;0;0;8,5;0;0;0,145631068;0;0;0,152384973;0,136344449;0,148585901;0;0,156606163;1;20,7
24/2/2000;Gary Halvorson;17;"Joey's financial needs aren't being met by his job at the coffee house, so he looks into participating in another medical study. The only one available is for identical twins, but it pays so much that Joey can't resist. He hires another actor to play his twin brother. Rachel and Phoebe are taking a self-defense class, but Ross feels they don't have Unagi, a state of total awareness, in which you can be prepared for any danger. He startles them in the hallway to prove his point, which sets off an on-going competition of psuedo-attacks. Chandler and Monica plan to celebrate Valentines day (late) by making gifts for each other. Chandler can't make anything and Monica forgets until the last minute. Chandler gives Monica a customized tape of music which actually was a previous gift from Janice; Monica give him a sock puppet that Phoebe made.";The One with Unagi;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbUDw72AZuAuwEAACoH;TV-PG;21 min;6;Story by : Zachary RosenblattTeleplay by : Adam Chase;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,202497770;0;0;0;1;9,1;0;1;0,183318466;0;0;0,153434434;0,069134701;0,077609277;0;0,212310437;0;22,1
9/3/2000;Gary Halvorson;18;Flattery in a teacher evaluation leads to Ross dating one of his students (Elizabeth). He finds out he could get fired, but the forbidden nature of the relationship makes Elizabeth want it even more. An old friend of Chandler's (Dana) is Directing an Al Pacino movie, and Joey asks Chandler to get him an audition. A fire in Phoebe and Rachel's apartment means they'll have to stay with their friends for a few weeks--one at Monica's and one at Joey's. At first Monica's apartment seems to be the accomodation of choice, but it soon becomes clear that Joey's is the place to be.;The One Where Ross Dates a Student;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTjQuzl8PCwwEAACeM;TV-PG;21 min;6;Seth Kurland;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,152991759;0;0;0;0;8,3;0;0;0,176997492;0;0;0,111429595;0,121461842;0,096022931;0;0,176997492;0;20,5
23/3/2000;Ben Weiss;19;"Joey's refrigerator breaks down, so he tries to manipulate his friends into paying for part of it. Plus he has to eat all those perishables by himself. Rachel is looking for a date to a charity ball; Phoebe finds a guy for her, but so do Monica and Chandler; things get competitive. Ross and Elizabeth continue their ""secret"" romance. When Elizabeth announces she's going away for Spring Break, Ross misunderstands and thinks she's asking him to go with her. When he finds out she's going away without him, he starts to worry about how much ""partying"" she might be planning.";The One with Joey's Fridge;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbToQqBLJuAuwEAACmC;TV-PG;21 min;6;Story by : Seth KurlandTeleplay by : Gigi McCreery & Perry Rein;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,125844294;0;0;0;0;8,3;0;0;0,130465695;0;0;0,102026306;0,149306790;0,158549591;0;0,224671170;0;21,5
13/4/2000;Kevin S. Bright;20;"Joey auditions for a new TV show and makes the call-back list; but when the call-back time gets changed, Chandler neglects to give Joey the message. Chandler has a chance to redeem himself when he takes a message that the part is available again. Phoebe and Ross help Joey run his lines, and they become convinced that they're great actors. Monica doesn't like the chick and the duck. We see flashbacks to earlier episodes demonstrating: Joey's acting; the pressure everyone feels at work; Chandler's mistakes; Joey's mistakes; friends fighting and making up; Chandler and Joey hugging.";The One with Mac and C.H.E.E.S.E.;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTcACHE5uAuwEAACi5;TV-PG;21 min;6;Doty Abrams;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,294372294;0;0;0;0;7,4;0;1;0,334513971;0;0;0,060606061;0,080676899;0,099960645;0;0,079889807;0;18,8
27/4/2000;Michael Lembeck;21;"Joey doesn't get along well with the roboticist (Wayne) who controls his co-star, ""C.H.E.E.S.E."" To save himself from being fired, he teaches Wayne how to talk with women. Phoebe writes a book about relationships, which is really a book about Monica and Chandler, and everything they do. Ross meets Elizabeth's dad (Paul), who really doesn't approve of his daughter dating an older man. Paul and Rachel start dating. The gang's attempts to make Ross look good for Paul continually backfire.";The One Where Ross Meets Elizabeth's Dad;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTbwkWlaXCPQEAACn1;TV-PG;22 min;6;Story by : David J. LaganaTeleplay by : Scott Silveri;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,086398334;0;0;0;0;8,6;0;0;0,185634976;0;0;0,075988897;0,099236641;0,150589868;0;0,175225538;0;20,6
4/5/2000;Gary Halvorson;22;"Monica, not yet engaged, gets on a two-year waiting list to hold a wedding at a local museum; however, due to a cancellation, the museum calls and offers her a spot sooner, to Chandler's surprise. He freaks out... or so it seems. Paul tells Ross to stop dating Elizabeth; Ross and Elizabeth go away for a secret weekend at her grandmother's cabin, but Paul and Rachel show up there as well. Ross gets away with it, thanks to some emotional blackmail. Joey, back in show businees, tries to get his celebrity picture back on a dry cleaner's wall. Gunther realizes Joey's not working at the coffee house any more.";The One Where Paul's the Man;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTUQYn_sPCwwEAACaG;TV-PG;22 min;6;Story by : Brian CaldirolaTeleplay by : Sherry Bilsing-Graham & Ellen Plummer;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,059795437;0;0;0;1;9;0;0;0,129425649;0;0;0,112116444;0,129425649;0,139653816;0;0,129819040;0;20
11/5/2000;Gary Halvorson;23;Chandler picks out an engagement ring for Monica, with Phoebe's help. Unfortunately, someone else buys the ring before Chandler has a chance to. He has to convince the other buyer to trade rings with him. Meanwhile, Joey and Ross are feeling brushed-off because Chandler isn't hanging out with them. Phoebe makes matters worse by suggesting that Chandler is angry with them. Rachel tries to get Paul to open up and express his feelings. She gets more than she expects and can't turn it off... so she dumps him.;The One with the Ring;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTqwn4naXCPQEAACr1;TV-PG;22 min;6;Ted Cohen & Andrew Reich;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,232481752;0;0;0;1;8,6;0;0;0,071897810;0;0;0,017883212;0,207664234;0,215693431;0;0,095620438;0;20,9
18/5/2000;Kevin S. Bright;24;"Everyone except Monica knows that Chandler is about to propose. He plans to do it at Monica's favorite restaurant, but they bump into Richard there, which derails his plans. Returning home, the rest of the gang almost blows the secret, and Chandler decides to act like marriage is the furthest thing from his mind, so Monica won't get suspicious. Rachel takes Phoebe and Joey to a charity event which her boss is hosting. Phoebe drinks a lot; Joey thinks the silent auction is just a contest to guess the right price, and he ends up buying a sailboat for $20,000. Rachel convinces the second-place bidder to buy it, but she also convinces Joey to keep it, in the process. A dorm-room water-balloon fight shows Ross that his relationship with Elizabeth doesn't have a future, so he breaks up with her.";The One with the Proposal;;https://play.hbomax.com/episode/urn:hbo:episode:GXfq2tgqTfkytlAEAABLE;TV-PG;21 min;6;Shana Goldberg-Meehan & Scott SilveriAndrew Reich & Ted Cohen;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,210526316;0;0;0;0;8,8;0;0;0,117241379;0;0;0,136116152;0,083484574;0,170235935;1;0,144464610;0;30,7
18/5/2000;Kevin S. Bright;25;To make his eventual proposal a surprise, Chandler begins his campaign to convince Monica he never wants to get married. Richard shows up at Monica's restaurant and tells her he still loves her, leading Monica struggling with what she wants for her future. Joey hangs out in his new Captain's outfit. Rachel and Phoebe talk about having backups: guys to marry if they're not married by the time they're 40. Rachel tries to line up Ross as a backup, but discovers Phoebe has already made that deal with Ross... and with Joey, too. The four of them have a confrontation and decide that Ross is Rachel's backup, and Joey is Phoebe's. Chandler and Monica finally get engaged.;The One with the Proposal;;https://play.hbomax.com/episode/urn:hbo:episode:GXfQV0gbhPcJ_LwEAAAOY;TV-PG;21 min;6;Shana Goldberg-Meehan & Scott SilveriAndrew Reich & Ted Cohen;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,210067380;0;0;0;0;9,3;0;0;0,117320650;0;0;0,224336108;0,077685295;0,150614348;1;0,045977011;0;30,7
12/10/2000;Kevin S. Bright;1;The gang celebrates Monica's engagement night. Rachel, feeling lonely, kisses Ross (and considers doing more). Everyone thinks it's a big deal and Monica accuses Rachel of stealing her thunder. Phoebe asks if she can play at the wedding, and won't let up until she's convinced they'll really let her. Joey prepares to audition to play the part of a 19-year-old. Phoebe eats Joey's candy bar. Chandler is unable to perform in the bedroom.;The One with Monica's Thunder;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTeQmeJqXCPQEAACoW;TV-PG;21 min;7;Story by : Wil CalhounTeleplay by : David Crane & Marta Kauffman;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,165317919;0;0;0;0;8,4;0;0;0,112909441;0;0;0,222350674;0,141811175;0,220423892;0;0,137186898;0;25,54
12/10/2000;Michael Lembeck;2;"Monica begins to make wedding plans with Rachel's help; Chandler feels left out. Phoebe wants to give Monica and Chandler some time alone, so she moves in with Ross for a couple days. But Ross is not happy with her running the massage business from his apartment. While Phoebe is out, he agrees to give a massage, thinking the client is a beautiful young woman, but it turns out to be her old, overweight father. The duck gets sick after eating Rachel's face cream. Chandler and Monica find out that Mr. and Mrs. Geller have spent Monica's wedding fund. Chandler has enough savings to cover it, but isn't sure that's the way he wants to use the money. Joey finds an erotic book that Rachel's been reading, and won't let her live it down.";The One with Rachel's Book;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTZQm546XCPQEAACnM;TV-PG;21 min;7;Andrew Reich & Ted Cohen;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,182260024;0;0;0;0;8,3;1;0;0,123531794;1;0;0,193195626;0,110571081;0,157148643;0;0,140137708;0;27,93
19/10/2000;Gary Halvorson;3;"Chandler gets glasses but everyone thinks he had them all along. Phoebe decides to give Monica her grandmother's chocolate-chip cookie recipe as an engagement present, but discovers it was destroyed in the fire. She and Monica try to figure out the secret recipe, only to discover that they are Nestle Tollhouse cookies. Rachel tries to teach Joey to sail his boat; she turns into her Dad in the process. Chandler spends time with Mr. Geller, and keeps having embarrassing moments at the gym.";The One with Phoebe's Cookies;;https://play.hbomax.com/episode/urn:hbo:episode:GXfL5TQ4bnsJ_LwEAAALA;TV-PG;21 min;7;Sherry Bilsing & Ellen Plummer;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,137905605;0;0;0;0;8,1;1;0;0,174410029;0;0;0,163348083;0,126106195;0,251474926;0;0,120575221;0;22,7
26/10/2000;David Schwimmer;4;Joey's TV show (Mac and C.H.E.E.S.E.) premiers. He gets called in to audition for the part of Stryker Ramoray (Drake's twin brother) on Days of Our Lives. But his new-found stardom goes to his head and he walks out. Since his TV show stinks, it gets cancelled and he has to come crawling back to Days. Rachel hires an assistant, and choses a pretty-boy (Tag) instead of a qualified woman. Monica and Chandler decide they shouldn't have secrets from each other, but it backfires on upsets them both, and Ross as well.;The One with Rachel's Assistant;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTlwttDsPCwwEAACew;TV-PG;21 min;7;Brian Boyle;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,138264911;0;0;0;0;8,1;0;0;0,171572424;0;0;0,105731991;0,055770720;0,252130132;0;0,132842758;0;22,66
2/11/2000;Gary Halvorson;5;Monica and Chandler try to get a good engagement picture, but it seems impossible because Chandler can't seem to smile properly when there's a camera involved. Phoebe and Ross date a couple who're getting divorced. They constantly argue about their dates' bad qualities. Ross ponders starting a divorced men's club. Rachel arranges for her assistant, Tag, to spend time with Joey, so he can't go out with women at the store. But Joey hooks him up with lot of women. Joey keeps staining his shirts.;The One with the Engagement Picture;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbUBgFpIaXCPQEAACsP;TV-PG;21 min;7;Story by : Earl DavisTeleplay by : Patty Lin;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,101600298;0;0;0;0;8,1;0;0;0,100111649;0;0;0,089318943;0,163751396;0,224041682;0;0,161146260;0;24,43
9/11/2000;Gary Halvorson;6;"Monica tells Rachel and Phoebe to decide who is going to be her Maid of Honor. They can't come to an agreement, so Joey and Ross hold ""auditions"" for the part. Someone overhears that Monica is marrying Chandler, and wishes a sarcastic ""good luck."" She turns out to be Julie Graff, whom Chandler dumped when he was 15 because she got fat. Monica convinces him to apologize to her. After watching Die Hard, Ross and Joey fall asleep on the couch and have a very good nap. At first they are very upset that it happened, but eventually they decide to try it again.";The One with the Nap Partners;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbUGQyefJuAuwEAACod;TV-PG;21 min;7;Brian Buckner & Sebastian Jones;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,172320740;0;0;0;0;8,9;0;0;0,165381650;0;0;0,190053971;0,126060139;0,253662298;0;0,082112567;0;22,01
16/11/2000;David Schwimmer;7;Joey has a one night stand and wants Rachel to dump the girl (Erin) for him. Not only can't Rachel do it, but she and Phoebe become friends with Erin and arrange for Joey to go out with her again. Joey decides he really likes Erin, but Erin decides there isn't a future in the relationship. Ross discovers that his Doctoral Thesis is in NYU's library. When he goes to visit it, he finds that it's in a remote corner frequented by couples engaging in sexual activities. He begins to patrol that area of the library, but ends up being a culprit himself. Monica runs into Janice, who invites herself to Monica and Chandler's wedding.;The One with Ross's Library Book;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTmAC91qXCPQEAACq8;TV-PG;21 min;7;Scott Silveri;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,110567115;0;0;0;0;8,5;0;1;0,208078335;0;0;0,105263158;0,055895553;0,159118727;0;0,139534884;0;23,73
23/11/2000;Kevin S. Bright;8;"The gang all play a game where they have to try to list all 50 states; Ross gets so involved in it that he misses Thanksgiving dinner. Chandler and Monica find out that Phoebe is keeping a dog in the apartment; Chandler reveals his fear of dogs. Rachel invites Tag over for Thanksgiving dinner. He's depressed because he and his girlfriend just broke up. Rachel tries to decide whether to comfort him as a friend, or to make a move. She decides to just be a friend, but Joey lets the secret slip out.";The One Where Chandler Doesn't Like Dogs;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTgwkvz8PCwwEAACdM;TV-PG;21 min;7;Patty Lin;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,188871473;0;0;0;0;8,2;0;0;0,105407524;0;0;0,133620690;0,144592476;0,199843260;0;0,148119122;0;16,57
7/12/2000;David Schwimmer;9;"Ben's first ""big kid's bike"" prompts Phoebe to reveal that she's never had a bike of her own; Ross gives her one as a gift. However, it soon becomes clear that Phoebe has never learned to ride. Monica decides to get to know her neighbors better by making candy for them; it becomes so popular that she can't keep up with the mob waiting outside her door for more. At work, Rachel writes a joke evaluation of Tag, full of sexual comments, which accidentally gets sent to the Human Resources department.";The One with All the Candy;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTZQmE0MPCwwEAACbT;TV-PG;21 min;7;Wil Calhoun;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;1;0;0,124253286;0;0;0;0;8,1;0;0;0,072082836;0;0;0,168458781;0,137395460;0,187176424;0;0,156511350;0;21,08
14/12/2000;Gary Halvorson;10;Ross has his son, Ben, for the holidays and decides to teach him about Hanukkah. Ben can't handle the idea of no visit from Santa, so Ross tries at the last minute to find a Santa costume. The rental shop is all out so he rents an Armadillo costume instead. Things go from bad to worse but in the end he finally gets to give Ben Hanukkah and Christmas. Phoebe's apartment in finally done being rebuilt after the fire. Worried that Rachel won't want to move back in with her, she tries to rive a wedge between Joey and Rachel by giving Joey a drumset and a tarantula. It backfires, but Rachel wants to live with Phoebe anyway. The apartment looks great but no longer has two separate bedrooms. Phoebe likes the spaciousness, so Rachels keeps living with Joey. Chandler tries to master the art of smoothing slipping someone money during a handshake.;The One with the Holiday Armadillo;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbUDwtUCqXCPQEAACso;TV-PG;21 min;7;Gregory S. Malins;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;1;0;0,182334937;0;0;0;1;8,5;0;0;0,037166594;0;0;0,120682116;0,216440752;0,171840840;0;0,214254482;0;23,26
